"Schweinekotelett, frisch oder gefroren";"0112 220"
"Schweineleber, frisch oder gefroren";"0112 400"
"Schweinerollbraten, frisch oder gefroren";"0112 220"
"Schweineschmalz für Speisezwecke";"0115 900"
"Schweineschnitzel, frisch oder gefroren";"0112 220"
"Schweinespeck, frisch oder gefroren";"0112 220"
"Schweinespeck, geräuchert oder getrocknet";"0112 310"
"Schweinespießbraten, frisch oder gefroren";"0112 220"
"Schweinsbratwürstchen (ohne Konserven)";"0112 502"
"Schweinskopf, frisch oder gefroren";"0112 400"
"Schweinskopfwurst, Brühwurst (ohne Konserven)";"0112 502"
"Schweißarbeiten an der Wohnung, auf Kosten der Eigentümerinnen und Eigentümer";"1675 100"
"Schweißarbeiten an der Wohnung, auf Kosten der Mieterinnen und der Mieter";"0432 009"
"Schweißblätter für Bekleidung";"0313 209"
"Schwimmbäder, Eintrittsgelder (ohne Thermalbäder)";"0946 201"
"Schwimmbecken, aufblasbar";"0922 209"
"Schwimmbecken, nicht für Kinder, auf Kosten der Eigentümerinnen und Eigentümer, werterhöhend";"1663 000"
"Schwimmbecken, nicht für Kinder, auf Kosten der Mieterinnen und der Mieter";"0431 108"
"Schwimmbecken für Kinder (nicht fest installiert)";"0912 901"
"Schwimmbretter";"0912 302"
"Schwimmbrillen";"0922 119"
"Schwimmflügel";"0922 119"
"Schwimmgürtel";"0922 119"
"Schwimmhilfen";"0922 119"
"Schwimmkurse";"0946 209"
"Schwimmnudeln";"0922 119"
"Schwimmreifen";"0922 119"
"Schwimmwesten";"0922 119"
"Science Fiction, Bücher";"0971 901"
"SD-Karten";"0815 004"
"SED-Staat, Entschädigung in Form von Kapital oder Unterstützungen nach dem Bundesversorgungsgesetz";"0031 639"
"Seefische, frisch oder gekühlt";"0113 101"
"Seefische, gefroren";"0113 102"
"Seefische, geräuchert";"0113 200"
"Seefische, gesalzen";"0113 200"
"Seefische, getrocknet";"0113 200"
"Seefische, paniert (auch vorgebraten)";"0113 303"
"Seefischfilets, frisch oder gekühlt, nicht paniert";"0113 101"
"Seefischfilets, gefroren, nicht paniert";"0113 102"
"Seekarten auf CD-ROMs";"0952 001"
"Seekarten im Buchformat";"0973 003"
"Seelachs, frisch oder gekühlt";"0113 101"
"Seelachs, gefroren";"0113 102"
"Seelachs, in Öl, Konserven";"0113 301"
"Seelachsfilets, frisch oder gekühlt, nicht paniert";"0113 101"
"Seelachsfilets, gefroren, nicht paniert";"0113 102"
"Seeschnecken, frisch oder gekühlt  (ohne Konserven)";"0113 401"
"Seeschnecken, gefroren (ohne Konserven)";"0113 402"
"Seezungen, frisch oder gekühlt";"0113 101"
"Seezungen, gefroren";"0113 102"
"Segelboote";"0912 301"
"Segelflugzeuge";"0912 200"
"Segel für Segelboote";"0912 304"
"Segel für Windsurfer";"0912 302"
"Segelkurse";"0946 209"
"Segways, elektrische Zweiräder mit Geschwindigkeitsbegrenzung bis 20 km/h";"0912 901"
"Segways, Miete von";"0942 204"
"Segwheels, elektrische Zweiräder mit Geschwindigkeitsbegrenzung bis 20 km/h";"0912 901"
"Sehtest, Dienstleistung für den Führerschein";"0724 310"
"Sehtest beim Optiker";"0623 105"
"Seidenblumen";"0931 213"
"Seidenpapier";"0561 902"
"Seifenbehälter";"0540 105"
"Seifenflocken für den Haushalt (ohne Feinseifen)";"0561 115"
"Seifen für den Haushalt (ohne Feinseifen)";"0561 115"
"Seifen für die Körperpflege, Feinseifen";"1312 216"
"Seifenlösungen für den Haushalt (ohne Feinseifen)";"0561 115"
"Seifennäpfe";"0540 105"
"Seifenschalen";"0540 105"
"Seifenspäne für den Haushalt (ohne Feinseifen)";"0561 115"
"Seiher, Küchengeräte";"0540 321"
"Seilbahnfahrten (ohne Personenbeförderung in Skigebieten oder Ferienzentren)";"0736 001"
"Seilbahnfahrten in Skigebieten oder Ferienzentren";"0946 205"
"Seile, Wäscheseile";"0561 909"
"Sekt, Verzehr in Kantinen, Mensen, a.n.g.";"1112 900"
"Sekt, Verzehr in Kantinen, Mensen von Hochschulen";"1112 100"
"Sekt, Verzehr in Restaurants, Cafés, Bars, mit umfassender Bedienungsleistung";"1111 143"
"Sekt mit Alkohol";"0212 148"
"Sekt ohne Alkohol";"0212 142"
"Selbstauslöser für Foto- und Filmgeräte";"0911 202"
"Selbstbräunerlotion";"1312 234"
"Selbstgenutzte Eigentumswohnungen, Mietwert, Einnahmen";"0021 200"
"Selbstgenutzte Garagen, Mietwert, Einnahmen";"0021 200"
"Selbstgenutzte Gärten, Wochenendgrundstücke u.ä., Pachtwert, Einnahmen";"0021 1"
"Selbstgenutzte gewerbliche Räume im eigenen Wohngebäude, Mietwert, Einnahmen";"0021 1"
"Selbstgenutztes Einfamilienhaus, Mietwert, Einnahmen";"0021 200"
"Selbstklebefolien aus Kunststoff, Dekofolien";"0561 902"
"Selbstschutzwaffen";"0922 114"
"Sellerieknollen, frisch oder gekühlt";"0117 409"
"Selleriepulver";"0119 402"
"Selleriesalz";"0119 402"
"Selleriestengel, frisch oder gekühlt";"0117 102"
"Selterswässer, Verzehr in Kantinen, Mensen, a.n.g.";"1112 900"
"Selterswässer, Verzehr in Kantinen, Mensen von Hochschulen, Schulen und Kindergärten";"1112 100"
"Selterswässer, Verzehr in Restaurants, Cafés, Bars, mit umfassender Bedienungsleistung";"1111 151"
"Selterswässer";"0125 000"
"Semestergebühren für Dienstleistungen der Bildungseinrichtungen des Hochschulbereichs";"1040 025"
"Semestergebühren für Dienstleistungen der Bildungseinrichtungen des tertiären Nicht-Hochschulbereichs";"1040 015"
"Seminargebühren";"1050 900"
"Semmelbrösel";"0111 319"
"Semmelknödel, tiefgefroren";"0119 909"
"Semmeln";"0111 320"
"Sendegeräte, Funkgeräte (ohne solche für Kraftfahrzeuge)";"0814 013"
"Senf";"0119 303"
"Senfgurken, Sauerkonserven, mit Essig haltbar gemacht";"0117 911"
"Senfmehl";"0119 304"
"Seniorenresidenzen mit ärztlicher Betreuung";"0632 002"
"Sensen";"0552 104"
"Servermiete";"0839 909"
"Services aus Glas, Tafelgeschirr (ohne Trinkglasgarnituren)";"0540 102"
"Services aus Holz";"0540 328"
"Services aus Kunststoff";"0540 328"
"Services aus Metall, Tafelgeschirr";"0540 328"
"Services aus Porzellan";"0540 102"
"Services aus Steingut und aus feinkeramischen Stoffen";"0540 102"
"Service-Verträge für Wartung, Verschleißreparaturen u. gesetzliche Untersuchungen für Kraftfahrzeuge, über den Kaufpreis hinaus";"0723 012"
"Service-Verträge für Wartung, Verschleißreparaturen u. gesetzliche Untersuchungen für Krafträder über den Kaufpreis hinaus";"0723 015"
"Servierbretter";"0561 909"
"Servierwagen";"0511 409"
"Servietten aus Papier";"0561 902"
"Servietten aus textilem Material";"0521 301"
"Serviettenringe aus Edelmetall";"0540 328"
"Serviettenringe aus Holz";"0540 328"
"Serviettenringe aus Kunststoff";"0540 328"
"Serviettenringe aus Porzellan";"0540 105"
"Serviettenringe aus Steingut u.a. feinkeramischen Stoffen";"0540 105"
"Serviettenringe aus unedlem Metall";"0540 328"
"Serviettenständer aus Edelmetall";"0540 328"
"Serviettenständer aus Holz";"0540 328"
"Serviettenständer aus Kunststoff";"0540 328"
"Serviettenständer aus Porzellan";"0540 105"
"Serviettenständer aus Steingut u.a. feinkeramischen Stoffen";"0540 105"
"Serviettenständer aus unedlem Metall";"0540 328"
"Sesamöl für Speisezwecke";"0115 109"
"Sessel, Polstermöbel";"0511 112"
"Sesselliftfahrten (ohne Personenbeförderung in Skigebieten oder Ferienzentren)";"0736 001"
"Sesselliftfahrten in Skigebieten oder Ferienzentren";"0946 205"
"Sesselpolstern, Reparaturen";"0512 000"
"Sets bestehend aus Farben, Pinsel, Malgründen u.ä.";"0974 008"
"Sets zum Teppichknüpfen";"0313 201"
"Setzfische, lebend";"0932 103"
"Setzlinge, Blumen- und Zierpflanzen, Vermehrungsgut";"0931 227"
"Sexspielzeug";"1329 139"
"Shampoo für Haare";"1312 211"
"Shampooniermaschinen für Teppiche";"0531 400"
"Shapeware für Damen";"0312 271"
"Sherry";"0212 150"
"Shorts u.a. kurze Hosen, für Damen (ohne Sporthosen)";"0312 227"
"Shorts u.a. kurze Hosen, für Herren (ohne kurze Jeanshosen und Sporthosen)";"0312 129"
"Shorts u.a. kurze Hosen, für Mädchen (ohne Sporthosen)";"0312 294"
"Sicheln";"0552 104"
"Sicherheitsglas für Kraftfahrzeuge";"0721 305"
"Sicherheitsgurte für Kraftfahrzeuge";"0721 202"
"Sicherheitskassetten aus Metall";"0540 325"
"Sicherheitsnadeln";"0561 909"
"Sicherheitsschlösser (nicht für Kraftfahrzeuge und Fahrräder)";"0552 208"
"Sicherheits-und Überwachungskameras";"0431 200"
"Sicherheitswesten für Hunde";"0932 202"
"Sicherungen, elektrische Installationsgeräte";"0552 204"
"Sicherungen für Kraftfahrzeuge";"0721 201"
"Sideboards";"0511 114"
"Siebe, Küchengeräte";"0540 321"
"Siegellack";"0974 007"
"Siegelringe aus Edelmetall";"1321 112"
"Siegelringe aus unedlem Metall";"1321 111"
"Signale für Modelleisenbahnen";"0921 206"
"Signalgeräte für Kraftfahrzeuge";"0721 201"
"Signallampen";"0552 204"
"Signalpfeifen, nichtelektronische Musikinstrumente";"0951 004"
"Signalpistolen";"0922 114"
"Silberbarren, nichtgewerblicher Kauf, Ausgaben";"1667 100"
"Silberbarren, nichtgewerblicher Verkauf, Einnahmen";"0063 000"
"Silbermünzen, soweit gesetzliche Zahlungsmittel, nichtgewerblicher Kauf, Ausgaben";"1667 500"
"Silbermünzen, soweit gesetzliche Zahlungsmittel, nichtgewerblicher Verkauf, Einnahmen";"0063 000"
"Silberpflegemittel";"0561 115"
"Silberschmiedewaren für die persönliche Ausstattung (ohne Schmuck, Bestecke und Tischgeräte)";"1329 136"
"Silberzwiebeln, Sauerkonserven, mit Essig haltbar gemacht";"0117 912"
"Silicon";"0431 108"
"Sinfoniekonzerte, Eintrittsgelder (einschl. Garderobe, Programm)";"0961 004"
"Singvögel, lebend, Zimmervögel";"0932 103"
"Sirup, Fruchtsirup";"0121 008"
"Sirup, Rübensirup";"0118 202"
"Sisalläufer";"0431 106"
"Sisalteppiche";"0431 106"
"Sitzbadewannen, Einbaubadewannen für die Wohnungsinstandsetzung, auf Kosten der Eigentümerinnen und Eigentümer";"1675 100"
"Sitzbadewannen, Einbaubadewannen für die Wohnungsinstandsetzung, auf Kosten der Mieterinnen und der Mieter";"0431 108"
"Skatcomputer (einschl. Software)";"0921 100"
"Skateboards";"0922 119"
"Skatspiele (ohne Skatcomputer)";"0921 201"
"Ski, Wintersportartikel";"0922 112"
"Skianzüge für Damen";"0922 118"
"Skianzüge für Herren";"0922 118"
"Skianzüge für Jungen";"0922 118"
"Skianzüge für Mädchen";"0922 118"
"Skiausrüstungen, Miete für";"0946 208"
"Skibindungen, Einstellung von";"0944 000"
"Skibindungen, Wintersportartikel";"0922 112"
"Skibrillen";"1329 135"
"Skihosen für Damen";"0922 118"
"Skihosen für Herren";"0922 118"
"Skihosen für Jungen";"0922 118"
"Skihosen für Mädchen";"0922 118"
"Skijacken für Damen";"0922 118"
"Skijacken für Herren";"0922 118"
"Skijacken für Jungen";"0922 118"
"Skijacken für Mädchen";"0922 118"
"Skikurse";"0946 209"
"Skiliftfahrten in Ferienzentren";"0946 205"
"Skimützen, gewirkt oder gestrickt";"0313 101"
"Skipisten, Benutzungsentgelte für";"0946 205"
"Skischuhe, Spezialsportschuhe für Herren, Damen und Kinder";"0922 117"
"Skistöcke, Wintersportartikel";"0922 112"
"Skisturzhelme";"0922 119"
"Skiurlaub im Ausland";"0980 007"
"Slibowitz, Verzehr in Kantinen, Mensen, a.n.g.";"1112 900"
"Slibowitz, Verzehr in Kantinen, Mensen von Hochschulen";"1112 100"
"Slibowitz, Verzehr in Restaurants, Cafés, Bars, mit umfassender Bedienungsleistung";"1111 141"
"Slibowitz";"0211 040"
"Slipeinlagen";"1312 229"
"Slips für Damen";"0312 279"
"Slips für Herren";"0312 161"
"Slips für Jungen";"0312 188"
"Slips für Mädchen";"0312 298"
"Slips für Säuglinge, aus Gewebe";"0312 303"
"Smartballs";"1329 139"
"Smartphones, Kauf ohne Vertrag und ohne SIM-Karte";"0812 000"
"Smartwatches";"0819 100"
"SM-Kurs, Lebensrettende Sofortmaßnahmen im Zusammenhang mit dem Führerscheinerwerb";"0724 310"
"Snowboards";"0922 112"
"Socken für Damen, Feinstrümpfe";"0312 281"
"Socken für Damen (ohne Feinstrümpfe einschl. Sportstutzen u.Ä.)";"0312 282"
"Socken für Herren (einschl. Sportstutzen u.Ä.)";"0312 170"
"Socken für Jungen";"0312 188"
"Socken für Mädchen";"0312 298"
"Socken für Säuglinge";"0312 303"
"Sockenhalter";"0313 109"
"Sodaclub, Wassermaxx";"0532 209"
"Sodawässer, Verzehr in Kantinen, Mensen, a.n.g.";"1112 900"
"Sodawässer, Verzehr in Kantinen, Mensen von Hochschulen, Schulen und Kindergärten";"1112 100"
"Sodawässer, Verzehr in Restaurants, Cafés, Bars, mit umfassender Bedienungsleistung";"1111 151"
"Sodawässer";"0125 000"
"Sodawasser mit geringem Alkoholanteil";"0219 020"
"Sofakissen (ohne einzelne Bezüge)";"0521 909"
"Sofakissenbezüge";"0521 909"
"Sofas";"0511 113"
"Sofortbildkameras";"0911 105"
"Soforthilfe, Corona-";"0031 639"
"Soforthilfe, Covid 19-";"0031 639"
"Sofortmaßnahmen am Unfallort, Kurs (lebensrettende Maßnahmen), Dienstleistung für den Führerschein";"0724 310"
"Software in Buchform, Schul- und Lehrbücher";"0971 100"
"Software in Buchform, Wörterbücher und Enzyklopädien";"0971 100"
"Sohlen für Damenschuhe";"0321 290"
"Sohlen für Herrenschuhe";"0321 190"
"Sohlen für Kinderschuhe";"0321 390"
"Sojabohnen, frisch oder gekühlt";"0117 300"
"Sojabohnenöl für Speisezwecke";"0115 109"
"Sojadrink";"0114 400"
"Sojaflocken für Speisezwecke";"0117 600"
"Sojamehl für Speisezwecke";"0117 922"
"Sojaöl für Speisezwecke";"0115 109"
"Sojasoße";"0119 304"
"Solaranlage auf Kosten der Eigentümerinnen und Eigentümer, werterhöhend";"1663 000"
"Solaranlagen, Photovoltaikanlagen, Einnahmen aus Stromeinspeisung";"0013 500"
"Solaranlagen auf Kosten der Mieterinnen und der Mieter, Reparaturen an";"0432 002"
"Solarenergie in Form von Strom";"0451 01"
"Solarien, Entgelte";"1313 203"
"Solarleuchten";"0511 309"
"Solarzellen für Wohnmobile";"0721 201"
"Soldatenbünde, laufende Beiträge";"1641 900"
"Soldatenbünde, Mitgliedsbeiträge";"1641 900"
"Soldatenbünde, Spenden und unregelmäßige Beitrage";"1642 900"
"Sold für das freiwillige Soziale Jahr";"0011 110"
"Solebäder, medizinisch";"0623 105"
"Sole für medizinische Bäder, pflanzliche Arzneimittel und homöopathische Produkte";"0611 220"
"Soleier";"0114 807"
"Solidaritätszuschlag";"1611 500"
"Solid State Disks, extern";"0815 005"
"Solid State Disks, interne";"0819 201"
"Sommermäntel für Damen (ohne Sportbekleidung)";"0312 218"
"Sommermäntel für Herren (ohne Sportbekleidung)";"0312 117"
"Sommermäntel für Jungen";"0312 182"
"Sommermäntel für Mädchen";"0312 292"
"Sommerreifen für Kraftwagen (einschl. Montage und Auswuchten beim Kauf)";"0721 111"
"Sondermüllabfuhrgebühren, Ausgaben der Wohnungsinhaberinnen und Wohnungsinhaber (ohne Umlagen)";"0442 000"
"Sonderschulen (Jahrgangsstufen 11 bis 13), Sekundarbereich II, allgemeinbildend, Dienstleistungen";"1020 020"
"Sonderschulen (Klassenstufen 1 bis 4), Dienstleistungen";"1010 200"
"Sonderschulen (Klassenstufen 5 bis 10), Sekundarbereich I, Dienstleistungen";"1020 010"
"Sonderschulen im Elementarbereich, Dienstleistungen";"1010 105"
"Sonnenblenden aus Kunststoff, für die Wohnung";"0521 101"
"Sonnenblenden für Kraftfahrzeuge";"0721 202"
"Sonnenblumenkerne, für Speisezwecke";"0119 402"
"Sonnenblumenkerne, Futtermittel für Haustiere";"0932 201"
"Sonnenblumenkerne";"0119 402"
"Sonnenblumenöl für Speisezwecke";"0115 109"
"Sonnenbrillengläser (ohne optisch nicht bearbeitete Sonnenbrillengläser)";"0613 102"
"Sonnenbrillen mit optisch bearbeiteten Gläsern";"0613 102"
"Sonnenbrillen mit optisch nicht bearbeiteten Gläsern";"1329 135"
"Sonnenmilch";"1312 234"
"Sonnenöl";"1312 234"
"Sonnenschirme, Gartenschirme";"0521 902"
"Sonnenschirmständer";"0931 105"
"Sonnenschutzmittel";"1312 234"
"Sonnenschutzrollos";"0521 101"
"Sonnenschutzvorrichtungen";"0521 902"
"Sonnensegel";"0521 902"
"Sonntagszeitungen im Abonnement (ohne Internetabonnement)";"0972 104"
"Sonntagszeitungen im Einzelverkauf";"0972 101"
"Sonntagszeitungen im Internetabonnement";"0972 107"
"Sorbet, für den Hausverbrauch";"0118 600"
"Soßen, süß";"0119 904"
"Soßen (ohne süße Soßen)";"0119 304"
"Soßenansätze (ohne solche für süße Soßen)";"0119 304"
"Soßenpulver (ohne solches für süße Soßen)";"0119 304"
"Soßenpulver für Süßspeisen";"0119 904"
"Soßenwürzen";"0119 304"
"Soundbars";"0814 016"
"Soziale Pflegeversicherung, Pflichtbeiträge der freiwillig Versicherten in der gesetzlichen Krankenversicherung";"1623 000"
"Soziale Pflegeversicherung, Pflichtbeiträge der Pflichtversicherten in der gesetzlichen Krankenversicherung";"1623 000"
"Sozialgeld und Arbeitslosengeld II (Hartz IV) nach dem SGB II (Grundsicherung für Arbeitssuchende), Zuschuss für Wohnkosten (Unterkunft und Heizkosten (KdU)";"0031 532"
"Sozialgeld und Arbeitslosengeld II (Hartz IV) nach dem SGB II (Grundsicherung für Arbeitssuchende)";"0031 530"
"Sozialhilfe, Rückzahlung";"1649 002"
"Sozialhilfe nach dem Bundessozialhilfegesetz, einmalige und unregelmäßige Einnahmen";"0031 616"
"Sozialhilfe nach dem Bundessozialhilfegesetz, laufende Einnahmen";"0031 615"
"Sozialversicherungsbeiträge für anderes Hauspersonal, z.B. für Haushälterinnen, Butler, Köchinnen, Köche, Hauslehrer, Hauslehrerinnen, Au-pairs, Sekretärinnen, Sekretäre, Erzieherinnen, Erzieher, Personal für Fahrdienste, Gartenpflege, Bügelarbeiten";"0562 100"
"Sozialversicherungsbeiträge für anderes Hauspersonal, zur Betreuung von älteren Personen";"0562 100"
"Sozialversicherungsbeiträge für Hauspersonal zur Kinderbetreuung, Arbeitgeberanteil";"0562 100"
"Sozialwerk, Mitgliedsbeiträge";"1641 100"
"Soziusbänke für Krafträder";"0721 308"
"Spachtel, Werkzeuge";"0552 105"
"Spachtelmassen für Schönheitsreparaturen, auf Kosten der Wohnungsinhaberinnen und Wohnungsinhaber";"0431 103"
"Spachteln von Kraftwagenkarosserien";"0723 021"
"Spaghetti, Verzehr in Kantinen, Mensen, a.n.g.";"1112 900"
"Spaghetti, Verzehr in Kantinen, Mensen von Hochschulen, Schulen und Kindergärten";"1112 100"
"Spaghetti, Verzehr in Restaurants, Cafés, Bars, mit umfassender Bedienungsleistung";"1111 116"
"Spaghetti";"0111 500"
"Spalterbsen";"0117 600"
"Spanferkel, frisch oder gefroren";"0112 220"
"Spangen, Haarspangen";"1312 102"
"Spanischkurse, nicht zum Erwerb von Berufsabschlüssen";"1050 900"
"Spankörbe";"0540 325"
"Spannbettlaken";"0521 204"
"Spannbetttücher";"0521 204"
"Spanner für Damenschuhe";"0561 909"
"Spanner für Herrenschuhe";"0561 909"
"Spanner für Kinderschuhe";"0561 909"
"Spanngardinen aus textilem Material, konfektioniert";"0521 101"
"Spanngurte für KFZ, auch mit Ratsche";"0721 305"
"Spanngurte für Koffer, auch mit Ratsche";"1329 119"
"Spannsägen";"0552 105"
"Spannzeuge";"0552 105"
"Spanplatten";"0431 108"
"Sparbriefe, Kauf";"1685 100"
"Sparbriefe, Verkauf";"0071 410"
"Sparbücher, Abhebungen";"0071 100"
"Sparbücher, Einzahlungen, Beiträge vermögenswirksamer Leistungen";"1681 900"
"Sparbücher, Einzahlungen (ohne vermögenswirksame Leistungen)";"1681 100"
"Spardose, Einzahlung auf Sparbücher";"1681 100"
"Spardosen, Kauf von";"0540 327"
"Spargel, frisch oder gekühlt";"0117 102"
"Spargelkonserven";"0117 919"
"Spargelpulver";"0119 402"
"Spargelschäler, nicht elektrisch";"0540 203"
"Sparkassengebühren, ohne Überweisungsgebühren, a.n.g.";"1222 000"
"Sparkassengebühren, Überweisungsgebühren";"1229 100"
"Sparkästen in Gaststätten, Vereinen, Einzahlungen";"1681 100"
"Sparkonten, Abhebungen";"0071 100"
"Sparkonten, Einzahlungen";"1681 100"
"Sparprämien";"0031 639"
"Sparschwein, Einzahlung";"1681 100"
"Spas, für nicht medizinische Zwecke";"1313 204"
"Spaten";"0552 104"
"Spätzle";"0111 500"
"Spazierstöcke";"1329 139"
"Speck, frisch";"0112 220"
"Speck, getrocknet oder geräuchert (ohne frischen Schinkenspeck und Konserven)";"0112 310"
"Speditionsleistungen für Möbeltransporte (einschl. Möbellagerung)";"0749 100"
"Speichen für Fahrräder";"0721 208"
"Speicherchips für Digitalkamera u.a. transportable Geräte";"0815 004"
"Speicherheizgeräte, elektrisch, Raumheizgeräte";"0531 306"
"Speicherkarte für Digitalkamera u.a. transportable Geräte";"0815 004"
"Speichersticks und USB-Sticks";"0815 005"
"Speiseeis, Verzehr in Kantinen, Mensen, a.n.g.";"1112 900"
"Speiseeis, Verzehr in Kantinen, Mensen von Hochschulen, Schulen und Kindergärten";"1112 100"
"Speiseeis, Verzehr in Restaurants, Cafés, Bars, Eissalons, mit umfassender Bedienungsleistung";"1111 122"
"Speiseeis für den Hausverbrauch";"0118 600"
"Speiseeis im Straßenverkauf, mit Getränken";"1111 204"
"Speiseeis im Straßenverkauf, ohne Getränke";"1111 205"
